month,행정동코드,행정동명,월평균_총생활인구수
2025-02,11440730,성산2동,33874.298560565476
2025-02,11440740,상암동,48428.78089985119
2025-02,11470510,목1동,39224.36751130952
2025-02,11470520,목2동,22398.319632291666
2025-02,11470530,목3동,18573.24684360119
2025-02,11470540,목4동,17872.28741190476
2025-02,11470550,목5동,41714.47648779762
2025-02,11470560,신월1동,14185.62803392857
2025-02,11470570,신월2동,11501.37569345238
2025-02,11470580,신월3동,12689.784701190476
2025-02,11470590,신월4동,12185.417767559524
2025-02,11470600,신월5동,10758.362742708334
2025-02,11470610,신월6동,4781.703798511905
2025-02,11470611,신월7동,14353.374074107143
2025-02,11470620,신정1동,15557.044836904763
2025-02,11470630,신정2동,14444.485158333333
2025-02,11470640,신정3동,39550.002358630954
2025-02,11470650,신정4동,35029.314841666666
2025-02,11470670,신정6동,18600.363580208334
2025-02,11470680,신정7동,21051.63245967262
2025-02,11500510,염창동,30018.212489880952
2025-02,11500520,등촌1동,22045.14036502976
2025-02,11500530,등촌2동,14220.301760863094
2025-02,11500535,등촌3동,39527.041174553575
2025-02,11500540,화곡1동,48589.70053303571
2025-02,11500550,화곡2동,11600.842755803571
2025-02,11500560,화곡3동,18172.128529315476
2025-02,11500570,화곡4동,17497.288584970236
2025-02,11500590,화곡본동,26728.753610119045
2025-02,11500591,화곡6동,21296.107370684524
2025-02,11500593,화곡8동,38531.24849255952
2025-02,11500603,가양1동,45719.321964732146
2025-02,11500604,가양2동,15529.144580059525
2025-02,11500605,가양3동,12177.155771130952
2025-02,11500611,발산1동,33304.88041473214
2025-02,11500615,우장산동,33888.40029508929
2025-02,11500620,공항동,36638.14983139881
2025-02,11500630,방화1동,32566.20814523809
2025-02,11500640,방화2동,28116.96155610119
2025-02,11500641,방화3동,13898.805836458332
2025-02,11530510,신도림동,34414.053479761904
2025-02,11530520,구로1동,15426.668221577382
2025-02,11530530,구로2동,34624.9429389881
2025-02,11530540,구로3동,41017.27927901786
2025-02,11530550,구로4동,17962.146893154764
2025-02,11530560,구로5동,33529.38309895833
2025-02,11530595,가리봉동,10694.820831398809
2025-02,11530720,고척1동,23454.357970684523
2025-02,11530730,고척2동,15642.938598809522
2025-02,11530740,개봉1동,28441.63220625
2025-02,11530750,개봉2동,22624.53919092262
2025-02,11530760,개봉3동,18744.406054166666
2025-02,11530770,오류1동,18230.527305952382
2025-02,11530780,오류2동,49981.39574434524
2025-02,11530790,수궁동,20307.447933630952
2025-02,11545510,가산동,64560.24083690476
2025-02,11545610,독산1동,42606.134174553576
2025-02,11545620,독산2동,12663.851359970238
2025-02,11545630,독산3동,15626.30669389881
2025-02,11545640,독산4동,11654.028683333334
2025-02,11545670,시흥1동,26437.710136904763
2025-02,11545680,시흥2동,14858.67754047619
2025-02,11545690,시흥3동,8821.25604970238
2025-02,11545700,시흥4동,10074.839017261906
2025-02,11545710,시흥5동,10837.78882514881
2025-02,11560515,영등포본동,19474.93254747024
2025-02,11560535,영등포동,48679.79516220238
2025-02,11560540,여의동,102132.00877232142
2025-02,11560550,당산1동,25823.772816369048
2025-02,11560560,당산2동,39579.09889270833
2025-02,11560585,도림동,15395.729942559525
2025-02,11560605,문래동,39833.09651502976
2025-02,11560610,양평1동,20255.499478571426
2025-02,11560620,양평2동,26295.888447470235
2025-02,11560630,신길1동,18126.842995238094
2025-02,11560650,신길3동,13690.563227083334
2025-02,11560660,신길4동,6885.099683184523
2025-02,11560670,신길5동,9735.467905654761
2025-02,11560680,신길6동,20871.171382589284
2025-02,11560690,신길7동,16774.59999330357
2025-02,11560700,대림1동,15515.757385565475
2025-02,11560710,대림2동,16981.66470223214
2025-02,11560720,대림3동,22595.78704315476
2025-02,11590510,노량진1동,34768.746517857144
2025-02,11590520,노량진2동,15472.060816666666
2025-02,11590530,상도1동,42175.69390163691
2025-02,11590540,상도2동,19622.692794494047
2025-02,11590550,상도3동,16550.192929910714
2025-02,11590560,상도4동,20873.63359077381
2025-02,11590605,흑석동,29980.56957068452
2025-02,11590620,사당1동,24556.687833779764
2025-02,11590630,사당2동,31939.780343749997
2025-02,11590640,사당3동,18383.443673660717
2025-02,11590650,사당4동,13191.993911011905
2025-02,11590651,사당5동,11509.841395982143
2025-02,11590660,대방동,41187.73181041666
2025-02,11590670,신대방1동,18985.88901964286
2025-02,11590680,신대방2동,24193.039861309524
2025-02,11620525,보라매동,16458.051986607144
2025-02,11620545,청림동,10990.739265625001
2025-02,11620565,성현동,20288.13493392857
2025-02,11620575,행운동,23514.486328125
2025-02,11620585,낙성대동,22417.693758184523
2025-02,11620595,청룡동,39304.65226145833
2025-02,11620605,은천동,27036.600891517857
2025-02,11620615,중앙동,14353.657010416666
2025-02,11620625,인헌동,23282.555699107143
2025-02,11620630,남현동,23356.57206190476
2025-02,11620645,서원동,20650.893660416667
2025-02,11620655,신원동,15502.897780208334
2025-02,11620665,서림동,17517.738658184524
2025-02,11620685,신사동,20155.35431577381
2025-02,11620695,신림동,27682.600592410712
2025-02,11620715,난향동,10084.001628422619
2025-02,11620725,조원동,30266.80654345238
2025-02,11620735,대학동,31320.771292113095
2025-02,11620745,삼성동,18253.818448958333
2025-02,11620765,미성동,19793.34654955357
2025-02,11620775,난곡동,16364.742208928572
2025-02,11650510,서초1동,32087.901464136907
2025-02,11650520,서초2동,46011.226500595236
2025-02,11650530,서초3동,67394.33102380953
2025-02,11650531,서초4동,40105.21821979167
2025-02,11650540,잠원동,30467.677172470238
2025-02,11650550,반포본동,5329.069038244047
2025-02,11650560,반포1동,33017.85651175595
2025-02,11650570,반포2동,23633.694295684523
2025-02,11650580,반포3동,25906.014615773813
2025-02,11650581,반포4동,46620.327958333335
2025-02,11650590,방배본동,18199.453164285715
2025-02,11650600,방배1동,19485.692889285714
2025-02,11650610,방배2동,18062.639701636905
2025-02,11650620,방배3동,21701.535928720237
2025-02,11650621,방배4동,25942.32683869048
2025-02,11650651,양재1동,54111.778001339284
2025-02,11650652,양재2동,38466.80028154762
2025-02,11650660,내곡동,24973.38973675595
2025-02,11680510,신사동,34672.64888675595
2025-02,11680521,논현1동,42675.36249389881
2025-02,11680531,논현2동,47855.34105773809
2025-02,11680545,압구정동,40956.408005803576
2025-02,11680565,청담동,38580.84877470238
2025-02,11680580,삼성1동,40621.15251235119
2025-02,11680590,삼성2동,39870.30848735119
2025-02,11680600,대치1동,28831.795067708335
2025-02,11680610,대치2동,53531.47420907738
2025-02,11680630,대치4동,43597.46038973214
2025-02,11680640,역삼1동,106758.04625967263
2025-02,11680650,역삼2동,55621.286962202386
2025-02,11680655,도곡1동,42514.73317708333
2025-02,11680656,도곡2동,28314.38269375
2025-02,11680660,개포1동,24390.28144985119
2025-02,11680670,개포2동,32989.911663988096
2025-02,11680690,개포4동,15789.074766964286
2025-02,11680700,세곡동,47134.84872961309
2025-02,11680720,일원본동,22801.96530029762
2025-02,11680730,일원1동,13891.527493005951
2025-02,11680740,일원2동,18514.595264732143
2025-02,11680750,수서동,23956.756670089286
2025-02,11710510,풍납1동,14373.193746726189
2025-02,11710520,풍납2동,31013.544282440478
2025-02,11710531,거여1동,11244.948598363097
2025-02,11710532,거여2동,18156.31125238095
2025-02,11710540,마천1동,11103.483919940476
2025-02,11710550,마천2동,13487.934874107144
2025-02,11710561,방이1동,18476.00744702381
2025-02,11710562,방이2동,35673.11025133928
2025-02,11710566,오륜동,20105.060500148807
2025-02,11710570,오금동,36971.13156592262
2025-02,11710580,송파1동,27161.838666666667
2025-02,11710590,송파2동,17833.863386755955
2025-02,11710600,석촌동,27229.58569910714
2025-02,11710610,삼전동,28019.30640029762
2025-02,11710620,가락본동,39366.877118749995
2025-02,11710631,가락1동,31881.34399136905
2025-02,11710632,가락2동,25471.555821875
2025-02,11710641,문정1동,22257.734301041666
2025-02,11710642,문정2동,41167.94343958333
2025-02,11710646,장지동,30724.79471845238
2025-02,11710647,위례동,45779.43246205357
2025-02,11710650,잠실본동,35445.134632738096
2025-02,11710670,잠실2동,32285.495097470237
2025-02,11710680,잠실3동,51597.065821874996
2025-02,11710690,잠실4동,20372.16274360119
2025-02,11710710,잠실6동,39950.62241904762
2025-02,11710720,잠실7동,9336.566548363095
2025-02,11740515,강일동,49637.123109970235
2025-02,11740520,상일동,41709.093036755956
2025-02,11740530,명일1동,26358.419376041667
2025-02,11740540,명일2동,15588.008513839286
2025-02,11740550,고덕1동,24614.327991964285
2025-02,11740560,고덕2동,22477.42550342262
2025-02,11740570,암사1동,29358.585010565475
2025-02,11740580,암사2동,13881.943251190478
2025-02,11740590,암사3동,12365.274962797619
2025-02,11740600,천호1동,32500.217261011905
2025-02,11740610,천호2동,44310.76177872024
2025-02,11740620,천호3동,27089.658830505952
2025-02,11740640,성내1동,22718.738975446428
2025-02,11740650,성내2동,24974.381048958334
2025-02,11740660,성내3동,28305.316967708335
2025-02,11740685,길동,61205.109538839286
2025-02,11740690,둔촌1동,21657.868497916665
2025-02,11740700,둔촌2동,26849.554459821426
2025-03,11110515,청운효자동,16275.415534543012
2025-03,11110530,사직동,26866.12649126344
2025-03,11110540,삼청동,6168.413052419354
2025-03,11110550,부암동,12621.56867795699
2025-03,11110560,평창동,17518.744524731184
2025-03,11110570,무악동,5225.97614422043
2025-03,11110580,교남동,8693.350338037633
2025-03,11110600,가회동,6682.839480510753
2025-03,11110615,종로1?2?3?4가동,62976.164650537634
2025-03,11110630,종로5?6가동,13763.682187634407
2025-03,11110640,이화동,28097.697328763443
2025-03,11110650,혜화동,33037.02184422043
2025-03,11110670,창신1동,7858.275920564516
2025-03,11110680,창신2동,7878.501521505376
2025-03,11110690,창신3동,4912.5879743279565
2025-03,11110700,숭인1동,8302.500631586021
2025-03,11110710,숭인2동,13026.161912096775
2025-03,11140520,소공동,27711.41544314516
2025-03,11140540,회현동,27506.659604838707
2025-03,11140550,명동,38853.632802956985
2025-03,11140570,필동,15630.078184946238
2025-03,11140580,장충동,11762.660003360215
2025-03,11140590,광희동,24830.70648978495
2025-03,11140605,을지로동,15702.891510752688
2025-03,11140615,신당동,20869.874162903227
2025-03,11140625,다산동,15508.906518548387
2025-03,11140635,약수동,13041.615954704303
2025-03,11140645,청구동,10125.536875537635
2025-03,11140650,신당5동,6546.581212768817
2025-03,11140665,동화동,12375.705025134408
2025-03,11140670,황학동,12972.552890322582
2025-03,11140680,중림동,9172.375620026882
2025-03,11170510,후암동,12764.872873387098
2025-03,11170520,용산2가동,12551.3034922043
2025-03,11170530,남영동,16779.17066451613
2025-03,11170555,청파동,23500.51553051075
2025-03,11170560,원효로1동,19564.701349462364
2025-03,11170570,원효로2동,14311.437790456988
2025-03,11170580,효창동,9802.429203763442
2025-03,11170590,용문동,7531.221256451612
2025-03,11170625,한강로동,50296.79690013441
2025-03,11170630,이촌1동,25262.208604166666
2025-03,11170640,이촌2동,7840.844145833333
2025-03,11170650,이태원1동,11373.151172983871
2025-03,11170660,이태원2동,10460.330582526882
2025-03,11170685,한남동,27996.560660483872
2025-03,11170690,서빙고동,14139.512445564516
2025-03,11170700,보광동,7662.958049999999
2025-03,11200520,왕십리2동,14327.854441397849
2025-03,11200535,왕십리도선동,28753.644665053765
2025-03,11200540,마장동,19389.497921639784
2025-03,11200550,사근동,26296.66579986559
2025-03,11200560,행당1동,30404.441320430105
2025-03,11200570,행당2동,18431.612636424732
2025-03,11200580,응봉동,10555.043325403225
2025-03,11200590,금호1가동,13230.696122311827
2025-03,11200615,금호2?3가동,18975.40026424731
2025-03,11200620,금호4가동,11622.152072311826
2025-03,11200645,옥수동,26555.04244650538
2025-03,11200650,성수1가1동,19016.82490954301
2025-03,11200660,성수1가2동,21250.58668642473
2025-03,11200670,성수2가1동,19034.95521827957
2025-03,11200690,성수2가3동,35531.01077876344
2025-03,11200720,송정동,9844.507301612904
2025-03,11200790,용답동,17750.829584408602
2025-03,11215710,화양동,40619.262796774194
2025-03,11215730,군자동,25436.269245564516
2025-03,11215740,중곡1동,15060.522758467741
2025-03,11215750,중곡2동,17586.09589193548
2025-03,11215760,중곡3동,14658.103380913979
2025-03,11215770,중곡4동,24139.173877150537
2025-03,11215780,능동,15957.089006048387
2025-03,11215810,광장동,35749.04859260753
2025-03,11215820,자양1동,25314.67708481183
2025-03,11215830,자양2동,20920.660130779568
2025-03,11215840,자양3동,26063.962052284944
2025-03,11215847,자양4동,26644.11695873656
2025-03,11215850,구의1동,21960.594057123653
2025-03,11215860,구의2동,19092.423797446234
2025-03,11215870,구의3동,27348.19866357527
2025-03,11230536,용신동,41768.73421209677
2025-03,11230545,제기동,32393.35356236559
2025-03,11230560,전농1동,36100.12012580645
2025-03,11230570,전농2동,15328.434241129033
2025-03,11230600,답십리1동,22934.72144233871
2025-03,11230610,답십리2동,20024.898598655913
2025-03,11230650,장안1동,34312.313777150535
2025-03,11230660,장안2동,28743.765531182795
2025-03,11230705,청량리동,19814.641861693548
2025-03,11230710,회기동,20614.29765403226
2025-03,11230720,휘경1동,16611.071977419357
2025-03,11230730,휘경2동,18331.720321505374
2025-03,11230740,이문1동,28777.857966666666
2025-03,11230750,이문2동,12537.36812889785
2025-03,11260520,면목2동,18392.18060497312
2025-03,11260540,면목4동,15339.313998790323
2025-03,11260550,면목5동,11537.395728225807
2025-03,11260565,면목본동,27000.146249865593
2025-03,11260570,면목7동,15487.849009811827
2025-03,11260575,면목3?8동,19729.915198655915
2025-03,11260580,상봉1동,16169.331904435483
2025-03,11260590,상봉2동,24934.359943010753
2025-03,11260600,중화1동,16133.55368158602
2025-03,11260610,중화2동,23925.04852715054
2025-03,11260620,묵1동,25564.802144892474
2025-03,11260630,묵2동,17494.10699139785
2025-03,11260655,망우본동,41540.591209139784
2025-03,11260660,망우3동,10407.678677553762
2025-03,11260680,신내1동,33192.564832795695
2025-03,11260690,신내2동,14623.385048655913
2025-03,11290525,성북동,20577.498761021503
2025-03,11290555,삼선동,26266.298880645158
2025-03,11290575,동선동,25009.15472782258
2025-03,11290580,돈암1동,10642.946270698925
2025-03,11290590,돈암2동,13704.439047043012
2025-03,11290600,안암동,28844.59372258065
2025-03,11290610,보문동,15793.510760887099
2025-03,11290620,정릉1동,12642.711996370967
2025-03,11290630,정릉2동,18710.18464973118
2025-03,11290640,정릉3동,17271.812581451613
2025-03,11290650,정릉4동,18716.74875873656
2025-03,11290660,길음1동,35564.29040698925
2025-03,11290685,길음2동,18652.179415860217
2025-03,11290705,종암동,38479.45937432796
2025-03,11290715,월곡1동,29774.025182930105
2025-03,11290725,월곡2동,22782.069081317204
2025-03,11290760,장위1동,20420.020771774194
2025-03,11290770,장위2동,11360.69385201613
2025-03,11290780,장위3동,8724.057882392473
2025-03,11290810,석관동,26636.963763172043
